token,latency_ms,tokens_per_sec
2227,2.919188,342.561014
2228,3.298542,303.164247
2229,3.846173,259.998705
2230,2.956278,338.263181
2231,2.915391,343.007164
2232,2.920149,342.448279
2233,3.455698,289.377139
2234,3.817038,261.983245
2235,2.933615,340.876359
2236,2.917816,342.722091
2237,2.901134,344.692799
2238,3.297861,303.226849
2239,3.809795,262.481315
2240,3.228440,309.747122
2241,2.920941,342.355426
2242,2.918536,342.637542
2243,3.106611,321.894180
2244,3.717842,268.973238
2245,3.402298,293.918992
2246,3.131708,319.314572
2247,2.918236,342.672765
2248,2.914239,343.142755
2249,3.880418,257.704196
2250,3.324922,300.758935
2251,2.925109,341.867602
2252,2.916793,342.842293
2253,2.904791,344.258847
2254,3.293813,303.599506
2255,3.870089,258.391990
2256,2.932824,340.968295
2257,2.921943,342.238024
2258,2.912304,343.370747
2259,3.343938,299.048607
2260,3.680672,271.689518
2261,3.484663,286.971796
2262,2.921041,342.343706
2263,2.921392,342.302574
2264,3.292150,303.752867
2265,3.861002,259.000125
2266,2.977558,335.845683
2267,2.924188,341.975277
2268,2.911092,343.513706
2269,3.298042,303.210208
2270,3.760883,265.895004
2271,3.242838,308.371864
2272,2.934327,340.793647
2273,2.922463,342.177129
2274,3.273645,305.469897
2275,3.765662,265.557557
2276,3.359988,297.620111
2277,2.923225,342.087934
2278,2.928205,341.506145
2279,2.922084,342.221510
2280,3.844039,260.143042
2281,3.329310,300.362538
2282,2.931191,341.158253
2283,2.927063,341.639384
2284,2.919138,342.566881
2285,3.380396,295.823330
2286,3.844139,260.136275
2287,2.937552,340.419506
2288,2.932362,341.022016
2289,2.925009,341.879290
2290,3.428017,291.713839
2291,3.633022,275.252944
2292,3.481607,287.223687
2293,2.926561,341.697986
2294,2.928585,341.461832
2295,3.300917,302.946121
2296,3.851123,259.664519
2297,2.933604,340.877637
2298,2.924147,341.980071
2299,2.912485,343.349408
2300,3.344830,298.968856
2301,3.714706,269.200308
2302,3.230915,309.509845
2303,2.929868,341.312305
2304,2.928655,341.453671
2305,3.397218,294.358502
2306,3.727581,268.270495
2307,3.383122,295.584966
2308,2.938965,340.255838
2309,2.924428,341.947212
2310,3.331415,300.172749
2311,3.839812,260.429417
2312,2.940848,340.037975
2313,2.928425,341.480489
2314,2.918616,342.628150
2315,2.906915,344.007307
2316,3.843318,260.191845
2317,3.230083,309.589568
2318,2.923285,342.080912
2319,2.917695,342.736304
2320,2.915009,343.052114
2321,3.414911,292.833400
2322,3.639835,274.737728
2323,3.482689,287.134453
2324,2.933675,340.869387
2325,2.920721,342.381213
2326,3.340111,299.391248
2327,3.829753,261.113445
2328,2.942612,339.834134
2329,2.921321,342.310893
2330,2.910361,343.599986
2331,3.294875,303.501650
2332,3.755342,266.287331
2333,3.171002,315.357732
2334,2.922354,342.189892
2335,2.919097,342.571693
2336,3.395635,294.495728
2337,3.714054,269.247566
2338,3.354818,298.078763
2339,2.921241,342.320267
2340,2.922875,342.128897
2341,3.329480,300.347201
2342,3.824333,261.483506
2343,2.934617,340.759970
2344,2.920099,342.454143
2345,2.919228,342.556320
2346,2.911784,343.432068
2347,3.837938,260.556580
2348,3.368203,296.894219
2349,2.932252,341.034809
2350,2.918807,342.605729
2351,2.916483,342.878734
2352,3.410984,293.170534
2353,3.636709,274.973884
2354,3.479603,287.389107
2355,2.933815,340.853121
2356,2.924528,341.935519
2357,3.349518,298.550418
2358,3.828430,261.203679
2359,2.931871,341.079127
2360,2.917615,342.745702
2361,2.907335,343.957611
2362,3.362001,297.441910
2363,3.823341,261.551350
2364,2.935278,340.683233
2365,2.920740,342.378986
2366,2.914198,343.147583
2367,3.300285,303.004134
2368,3.633673,275.203630
2369,3.472590,287.969498
2370,2.930138,341.280854
2371,2.919689,342.502232
2372,3.119756,320.537888
2373,3.808893,262.543474
2374,3.330592,300.246923
2375,2.912375,343.362376
2376,2.909700,343.678042
2377,2.917044,342.812793
2378,3.838950,260.487894
2379,3.372461,296.519367
2380,2.927013,341.645220
2381,2.927994,341.530755
2382,2.916583,342.866978
2383,3.413148,292.984658
2384,3.640216,274.708973
2385,3.486567,286.815082
2386,2.947701,339.247434
2387,2.918557,342.635076
2388,3.337906,299.589024
2389,3.820505,261.745502
2390,2.941079,340.011268
2391,2.920019,342.463525
2392,2.917304,342.782240
2393,3.337696,299.607873
2394,3.858767,259.150138
2395,2.934757,340.743714
2396,2.925599,341.810344
2397,2.917525,342.756275
2398,3.305055,302.566826
2399,3.662538,273.034710
2400,3.470967,288.104151
2401,2.922975,342.117192
2402,2.924908,341.891095
2403,3.417837,292.582707
2404,3.825364,261.413032
2405,2.937984,340.369451
2406,2.916562,342.869447
2407,2.909369,343.717143
2408,2.921121,342.334330
2409,3.835112,260.748578
2410,3.364377,297.231850
2411,2.928846,341.431403
2412,2.920500,342.407122
2413,2.916382,342.890609
2414,3.397338,294.348104
2415,3.616301,276.525654
2416,3.448124,290.012772
2417,2.936010,340.598295
2418,2.922634,342.157109
2419,3.340511,299.355398
2420,3.824172,261.494514
2421,2.931922,341.073194
2422,2.921943,342.238024
2423,2.907696,343.914907
2424,3.334369,299.906819
2425,3.818722,261.867714
2426,2.938033,340.363774
2427,2.922113,342.218114
2428,2.919258,342.552799
2429,3.397970,294.293358
2430,3.634485,275.142145
2431,3.484793,286.961091
2432,2.944105,339.661799
2433,2.922774,342.140720
2434,3.435130,291.109798
2435,3.825495,261.404080
2436,2.938524,340.306902
2437,2.918236,342.672765
2438,2.912576,343.338680
2439,2.915000,343.053173
2440,3.841484,260.316065
2441,3.367011,296.999327
2442,2.924758,341.908630
2443,2.914609,343.099194
2444,2.909118,343.746799
2445,3.403981,293.773673
2446,3.628363,275.606382
2447,3.492428,286.333748
2448,2.932993,340.948649
2449,2.927053,341.640551
2450,3.340601,299.347333
2451,3.781141,264.470434
2452,2.928175,341.509643
2453,2.923305,342.078572
2454,2.914379,343.126271
2455,3.304072,302.656843
2456,3.867584,258.559349
2457,2.954495,338.467318
2458,2.928735,341.444344
2459,2.926672,341.685027
2460,3.276050,305.245646
2461,3.647169,274.185265
2462,3.483801,287.042802
2463,2.955276,338.377871
2464,2.928014,341.528422
2465,3.424409,292.021193
2466,3.830795,261.042421
2467,2.942452,339.852613
2468,2.919128,342.568055
2469,2.914910,343.063765
2470,2.920971,342.351910
2471,3.883094,257.526601
2472,3.368705,296.849976
2473,2.931842,341.082500
2474,2.919899,342.477599
2475,2.902917,344.481086
2476,3.317558,301.426531
2477,3.629225,275.540921
2478,3.499210,285.778790
2479,2.951348,338.828224
2480,2.916914,342.828071
2481,3.435621,291.068194
2482,3.825826,261.381464
2483,2.935348,340.675109
2484,2.910391,343.596445
2485,2.915721,342.968343
2486,3.327587,300.518063
2487,3.818441,261.886985
2488,2.942472,339.850303
2489,2.920450,342.412984
2490,2.908878,343.775160
2491,3.398751,294.225732
2492,3.629345,275.531811
2493,3.478321,287.495030
2494,2.943434,339.739230
2495,2.924127,341.982410
2496,3.382821,295.611266
2497,3.853287,259.518691
2498,2.932483,341.007944
2499,2.925179,341.859421
2500,2.913768,343.198223
2501,2.916212,342.910598
2502,3.873435,258.168783
2503,3.371860,296.572218
2504,2.931110,341.167681
2505,2.918537,342.637424
2506,2.903579,344.402546
2507,3.358595,297.743551
2508,3.667808,272.642407
2509,3.507055,285.139526
2510,2.929177,341.392821
2511,2.918687,342.619815
2512,3.445529,290.231195
2513,3.761314,265.864536
2514,2.930820,341.201439
2515,2.915431,343.002458
2516,2.917024,342.815143
2517,3.436682,290.978333
2518,3.820515,261.744817
2519,2.945086,339.548658
2520,2.918066,342.692729
2521,2.918496,342.642238
2522,3.406616,293.546440
2523,3.660564,273.181947
2524,3.449837,289.868768
2525,2.982958,335.237707
2526,2.915020,343.050820
2527,3.410082,293.248080
2528,3.829001,261.164727
2529,2.962809,337.517538
2530,2.922775,342.140603
2531,2.919288,342.549279
2532,3.294274,303.557020
2533,3.863897,258.806071
2534,2.931381,341.136140
2535,2.919548,342.518773
2536,2.917454,342.764616
2537,2.911914,343.416736
2538,3.832488,260.927105
2539,3.409051,293.336767
2540,3.139082,318.564472
2541,2.940798,340.043757
2542,2.924648,341.921489
2543,3.413418,292.961483
2544,3.881290,257.646298
2545,3.031279,329.893751
2546,3.017002,331.454868
2547,2.956969,338.184134
2548,3.372662,296.501695
2549,3.852065,259.601019
2550,3.204345,312.076259
2551,3.003547,332.939688
2552,3.017733,331.374578
2553,3.343186,299.115873
2554,3.746486,266.916785
2555,3.448805,289.955506
2556,2.961387,337.679608
2557,2.956248,338.266614
2558,3.484973,286.946269
2559,3.757096,266.163015
2560,3.163147,316.140856
2561,2.927083,341.637050
2562,2.923105,342.101977
2563,3.388421,295.122713
2564,3.860781,259.014951
2565,2.926281,341.730681
2566,2.916152,342.917653
2567,2.920660,342.388364
2568,3.320353,301.172797
2569,3.777233,264.744060
2570,3.447853,290.035567
2571,2.924658,341.920320
2572,2.917014,342.816318
2573,3.289966,303.954509
2574,3.796711,263.385862
2575,3.068629,325.878430
2576,2.925780,341.789198
2577,2.923777,342.023349
2578,3.400594,294.066272
2579,3.876691,257.951949
2580,2.928796,341.437232
2581,2.923266,342.083136
2582,2.921362,342.306089
2583,2.921933,342.239196
2584,3.877954,257.867938
2585,3.454746,289.456880
2586,3.158418,316.614204
2587,2.919027,342.579908
2588,2.907005,343.996656
2589,3.871882,258.272334
2590,3.254870,307.231932
2591,2.921061,342.341362
2592,2.924097,341.985919
2593,2.917725,342.732780
2594,3.389343,295.042432
2595,3.870059,258.393993
2596,2.922734,342.145402
2597,2.912916,343.298605
2598,2.917405,342.770373
2599,3.278995,304.971493
2600,3.800127,263.149100
2601,3.419200,292.466074
2602,2.920150,342.448162
2603,2.929768,341.323955
2604,3.289535,303.994334
2605,3.733582,267.839303
2606,3.073648,325.346299
2607,2.932002,341.063887
2608,2.924779,341.906175
2609,3.381538,295.723425
2610,3.884225,257.451615
2611,2.927964,341.534254
2612,2.905061,344.226851
2613,2.919979,342.468216
2614,2.919638,342.508215
2615,3.817389,261.959156
2616,3.457402,289.234518
2617,3.148620,317.599456
2618,2.918948,342.589179
2619,2.908387,343.833197
2620,3.847797,259.888970
2621,3.250392,307.655200
2622,2.927473,341.591536
2623,2.924027,341.994106
2624,2.916613,342.863452
2625,3.304363,302.630189
2626,3.759531,265.990625
2627,3.070042,325.728443
2628,2.923116,342.100690
2629,2.917775,342.726907
2630,3.311066,302.017538
2631,3.759401,265.999823
2632,3.451480,289.730782
2633,2.920751,342.377697
2634,2.908879,343.775042
2635,3.289125,304.032227
2636,3.771172,265.169555
2637,3.116289,320.894500
2638,2.921752,342.260397
2639,2.919478,342.526986
2640,3.387670,295.188138
2641,3.823020,261.573311
2642,2.933765,340.858930
2643,2.922944,342.120821
2644,2.931000,341.180484
2645,2.925329,341.841892
2646,3.821016,261.710498
2647,3.459285,289.077078
2648,3.157076,316.748789
2649,2.927493,341.589203
2650,2.918497,342.642120
2651,3.851403,259.645641
2652,3.358725,297.732026
2653,2.919328,342.544586
2654,2.923826,342.017617
2655,2.916674,342.856281
2656,3.344409,299.006491
2657,3.693025,270.780729
2658,3.060313,326.763962
2659,2.934717,340.748358
2660,2.926933,341.654558
2661,3.280027,304.875539
2662,3.770511,265.216041
2663,3.455118,289.425716
2664,2.939156,340.233727
2665,2.930038,341.292502
2666,3.297971,303.216735
2667,3.875509,258.030623
2668,2.943133,339.773976
2669,2.924097,341.985919
2670,2.921382,342.303745
2671,3.417336,292.625601
2672,3.722421,268.642370
2673,3.070333,325.697571
2674,2.919589,342.513963
2675,2.919388,342.537546
2676,2.923706,342.031654
2677,3.863556,258.828913
2678,3.459175,289.086271
2679,3.151746,317.284451
2680,2.915280,343.020224
2681,2.909329,343.721869
2682,3.848498,259.841632
2683,3.386689,295.273643
2684,2.922695,342.149968
2685,2.922264,342.200431
2686,2.922744,342.144232
2687,3.334510,299.894137
2688,3.732069,267.947886
2689,3.065644,326.195736
2690,2.930990,341.181649
2691,2.921032,342.344760
2692,3.325543,300.702772
2693,3.734463,267.776117
2694,3.407888,293.436874
2695,2.928506,341.471044
2696,2.915040,343.048466
2697,3.382491,295.640107
2698,3.810908,262.404655
2699,2.926010,341.762332
2700,2.928906,341.424409
2701,2.919629,342.509271
2702,3.426784,291.818802
2703,3.744041,267.091092
2704,3.049543,327.917986
2705,2.936290,340.565816
2706,2.961738,337.639589
2707,2.928165,341.510810
2708,3.822769,261.590486
2709,3.461830,288.864560
2710,3.152006,317.258279
2711,2.911674,343.445042
2712,2.924017,341.995276
2713,3.853707,259.490408
2714,3.389703,295.011097
2715,2.934266,340.800732
2716,2.928375,341.486319
2717,2.913267,343.257244
2718,3.303191,302.737565
2719,3.753559,266.413822
2720,3.060404,326.754246
2721,2.933454,340.895068
2722,2.927474,341.591420
2723,3.275809,305.268103
2724,3.759871,265.966572
2725,3.409492,293.298826
2726,2.935048,340.709930
2727,2.917535,342.755100
2728,3.341783,299.241453
2729,3.868706,258.484361
2730,2.930098,341.285513
2731,2.920199,342.442416
2732,2.921933,342.239196
2733,3.402789,293.876582
2734,3.744031,267.091806
2735,3.066475,326.107338
2736,2.926481,341.707327
2737,2.930539,341.234155
2738,2.929156,341.395269
2739,3.856944,259.272626
2740,3.455007,289.435014
2741,3.149321,317.528763
2742,2.918136,342.684508
2743,2.919478,342.526986
2744,3.851133,259.663844
2745,3.388171,295.144489
2746,2.924979,341.882796
2747,2.920781,342.374180
2748,2.917495,342.759799
2749,3.335050,299.845580
2750,3.721349,268.719757
2751,3.063028,326.474325
2752,2.924968,341.884082
2753,2.917905,342.711637
2754,3.425722,291.909268
2755,3.756355,266.215520
2756,3.367963,296.915376
2757,2.930559,341.231826
2758,2.919969,342.469389
2759,3.369776,296.755630
2760,3.834652,260.779857
2761,2.935889,340.612332
2762,2.925400,341.833595
2763,2.914770,343.080243
2764,3.431042,291.456648
2765,3.697994,270.416880
2766,3.053430,327.500549
2767,2.934036,340.827447
2768,2.932413,341.016085
2769,3.326686,300.599455
2770,3.740625,267.335004
2771,3.442143,290.516693
2772,2.965725,337.185680
2773,2.912174,343.386075
2774,2.927513,341.586869
2775,3.887321,257.246572
2776,3.379926,295.864466
2777,2.937893,340.379993
2778,2.929497,341.355530
2779,2.917895,342.712812
2780,3.862233,258.917574
2781,3.247225,307.955254
2782,2.919579,342.515137
2783,2.924908,341.891095
2784,2.927193,341.624211
2785,3.427515,291.756564
2786,3.722210,268.657599
2787,3.451490,289.729943
2788,2.925049,341.874615
2789,2.915711,342.969519
2790,3.358645,297.739118
2791,3.814694,262.144224
2792,2.934096,340.820478
2793,2.929077,341.404477
2794,2.920971,342.351910
2795,3.417907,292.576714
2796,3.732088,267.946522
2797,3.063930,326.378214
2798,2.926522,341.702540
2799,2.916973,342.821137
2800,3.314052,301.745416
2801,3.730405,268.067408
2802,3.453324,289.576072
2803,2.927393,341.600871
2804,2.912605,343.335262
2805,3.117531,320.766658
2806,3.741206,267.293488
2807,3.390986,294.899478
2808,2.932213,341.039345
2809,2.922814,342.136037
2810,2.917074,342.809267
2811,3.900506,256.376993
2812,3.246835,307.992245
2813,2.918086,342.690380
2814,2.937332,340.445002
2815,2.921943,342.238024
2816,3.328318,300.452060
2817,3.726378,268.357102
2818,3.405383,293.652726
2819,2.928897,341.425458
2820,2.923325,342.076232
2821,3.387249,295.224827
2822,3.839341,260.461366
2823,2.928034,341.526089
2824,2.925219,341.854747
2825,2.913447,343.236036
2826,3.436923,290.957930
2827,3.741646,267.262055
2828,3.066075,326.149882
2829,2.927453,341.593870
2830,2.928906,341.424409
2831,3.318860,301.308281
2832,3.720567,268.776238
2833,3.458153,289.171705
2834,2.929006,341.412752
2835,2.913497,343.230146
2836,3.337395,299.634895
2837,3.741346,267.283486
2838,3.121639,320.344537
2839,2.928636,341.455886
2840,2.927062,341.639501
2841,2.922384,342.186379
2842,3.864368,258.774527
2843,3.245182,308.149127
2844,2.924498,341.939027
2845,2.927032,341.643002
2846,2.930319,341.259774
2847,3.330452,300.259544
2848,3.715868,269.116126
2849,3.409882,293.265280
2850,2.931401,341.133813
2851,2.919018,342.580964
2852,3.389153,295.058972
2853,3.821827,261.654962
2854,2.930990,341.181649
2855,2.930389,341.251622
2856,2.924277,341.964869
2857,3.430902,291.468541
2858,3.763878,265.683425
2859,3.069330,325.804003
2860,2.932774,340.974108
2861,2.926832,341.666348
2862,3.344840,298.967963
2863,3.838089,260.546329
2864,2.958772,337.978053
2865,2.925680,341.800880
2866,2.921321,342.310893
2867,3.381549,295.722463
2868,3.835383,260.730154
2869,2.923176,342.093668
2870,2.928335,341.490984
2871,2.945367,339.516264
2872,2.921773,342.257937
2873,3.897861,256.550965
2874,3.235283,309.091971
2875,2.918056,342.693903
2876,2.921683,342.268480
2877,2.918096,342.689206
2878,3.432494,291.333357
2879,3.776813,264.773501
2880,2.919639,342.508098
2881,2.910010,343.641431
2882,2.918446,342.648108
2883,3.372822,296.487630
2884,3.817580,261.946050
2885,2.924137,341.981241
2886,2.915170,343.033168
2887,2.903227,344.444303
2888,3.340662,299.341867
2889,3.769970,265.254100
2890,3.149051,317.555988
2891,2.920931,342.356598
2892,2.918386,342.655153
2893,2.913998,343.171135
2894,3.864659,258.755042
2895,3.259549,306.790909
2896,2.912325,343.368271
2897,2.918446,342.648108
2898,2.917465,342.763324
2899,3.438096,290.858661
2900,3.818972,261.850571
2901,2.925400,341.833595
2902,2.913005,343.288117
2903,2.925019,341.878121
2904,3.385156,295.407361
2905,3.830063,261.092311
2906,2.927984,341.531921
2907,2.929918,341.306480
2908,2.925820,341.784525
2909,3.336895,299.679792
2910,3.720778,268.760996
2911,3.071755,325.546797
2912,2.928525,341.468828
2913,2.927183,341.625378
2914,3.429779,291.563975
2915,3.819093,261.842275
2916,2.923085,342.104318
2917,2.916082,342.925885
2918,2.923556,342.049203
2919,2.923806,342.019956
2920,3.883173,257.521362
2921,3.385596,295.368969
2922,2.928185,341.508477
2923,2.926291,341.729514
2924,2.917544,342.754042
2925,3.899033,256.473849
2926,3.253236,307.386246
2927,2.930369,341.253951
2928,2.929217,341.388159
2929,2.926722,341.679189
2930,3.359918,297.626311
2931,3.710849,269.480111
2932,3.067186,326.031744
2933,2.928626,341.457052
2934,2.927083,341.637050
2935,3.349949,298.512007
2936,3.872082,258.258993
2937,2.926711,341.680473
2938,2.929737,341.327566
2939,2.917304,342.782240
2940,3.338297,299.553934
2941,3.810185,262.454448
2942,2.925500,341.821911
2943,2.935719,340.632056
2944,2.923085,342.104318
2945,2.910732,343.556191
2946,3.862464,258.902089
2947,3.247937,307.887745
2948,2.929597,341.343878
2949,2.928856,341.430238
2950,2.924749,341.909682
2951,3.308300,302.270048
2952,3.760773,265.902781
2953,3.073398,325.372763
2954,2.919539,342.519829
2955,2.925981,341.765719
2956,3.315735,301.592256
2957,3.873926,258.136061
2958,2.923646,342.038674
2959,2.930840,341.199110
2960,2.914769,343.080361
2961,3.345370,298.920598
2962,3.800247,263.140791
2963,3.119225,320.592455
2964,2.929598,341.343761
2965,2.925369,341.837218
2966,3.396026,294.461821
2967,3.855761,259.352175
2968,2.924057,341.990597
2969,2.917876,342.715043
2970,2.928756,341.441895
2971,2.928515,341.469994
2972,3.884365,257.442336
2973,3.388722,295.096500
2974,2.923676,342.035164
2975,2.917775,342.726907
2976,2.925920,341.772844
2977,3.341904,299.230618
2978,3.871521,258.296416
2979,2.933154,340.929934
2980,2.926141,341.747031
2981,2.925309,341.844229
2982,3.335041,299.846389
2983,3.776703,264.781213
2984,3.064371,326.331244
2985,2.927403,341.599705
2986,2.926742,341.676854
2987,3.338688,299.518853
2988,3.826467,261.337678
2989,2.938945,340.258154
2990,2.913387,343.243105
2991,2.917935,342.708114
2992,3.327687,300.509032
2993,3.898432,256.513388
2994,2.928385,341.485153
2995,2.923455,342.061020
2996,2.915561,342.987164
2997,2.908788,343.785797
2998,3.875579,258.025962
2999,3.444528,290.315538
3000,3.156194,316.837305
3001,2.922333,342.192351
3002,2.918757,342.611598
3003,3.868817,258.476945
3004,3.342996,299.132874
3005,2.921823,342.252080
3006,2.908598,343.808254
3007,2.916252,342.905894
3008,3.328448,300.440325
3009,3.872643,258.221581
3010,2.925770,341.790366
3011,2.921081,342.339018
3012,2.911554,343.459197
3013,3.311096,302.014801
3014,3.679570,271.770886
3015,3.508167,285.049144
3016,2.923125,342.099637
3017,2.922114,342.217997
3018,3.421444,292.274256
3019,3.810567,262.428137
3020,2.923256,342.084306
3021,2.917725,342.732780
3022,2.925940,341.770508
3023,3.336744,299.693354
3024,3.874237,258.115340
3025,2.922564,342.165304
3026,2.922504,342.172329
3027,2.917665,342.739828
3028,2.909620,343.687492
3029,3.870499,258.364619
3030,3.447612,290.055842
3031,3.160111,316.444581
3032,2.923205,342.090274
3033,2.918787,342.608077
3034,3.873365,258.173449
3035,3.162146,316.240933
3036,3.064231,326.346153
3037,2.924718,341.913306
3038,2.919829,342.485810
3039,3.337205,299.651954
3040,3.872163,258.253591
3041,2.925159,341.861759
3042,2.925609,341.809175
3043,2.908267,343.847384
3044,3.364456,297.224871
3045,3.782684,264.362553
3046,3.410133,293.243695
3047,2.926021,341.761047
3048,2.922944,342.120821
3049,3.431923,291.381829
3050,3.809004,262.535823
3051,2.931972,341.067377
3052,2.922293,342.197035
3053,2.920440,342.414157
3054,3.293793,303.601350
3055,3.909854,255.764026
3056,2.926191,341.741192
3057,2.922715,342.147626
3058,2.914980,343.055527
3059,2.918917,342.592818
3060,3.878013,257.864014
3061,3.421975,292.228903
3062,3.160171,316.438572
3063,2.927864,341.545919
3064,2.919258,342.552799
3065,3.911156,255.678884
3066,3.159119,316.543948
3067,3.066786,326.074268
3068,2.921051,342.342534
3069,2.923646,342.038674
3070,3.299574,303.069427
3071,3.919401,255.141028
3072,2.923837,342.016330
3073,2.923856,342.014107
3074,2.910562,343.576258
3075,3.317818,301.402910
3076,3.827648,261.257043
3077,3.411575,293.119747
3078,2.926411,341.715501
3079,2.918276,342.668068
3080,3.436121,291.025840
3081,3.811759,262.346072
3082,2.935639,340.641339
3083,2.921191,342.326127
3084,2.921071,342.340190
3085,3.294184,303.565314
3086,3.919111,255.159907
3087,2.938244,340.339332
3088,2.920831,342.368319
3089,2.913798,343.194690
3090,2.919909,342.476426
3091,3.861993,258.933665
3092,3.456991,289.268905
3093,3.154251,317.032475
3094,2.920460,342.411812
3095,2.918537,342.637424
